 142 +4.2600000000000000E+02 +0.0000000000000000E+00 
 143 +4.2900000000000000E+02 +0.0000000000000000E+00 
 144 +4.3200000000000000E+02 +0.0000000000000000E+00 
 145 +4.3500000000000000E+02 +0.0000000000000000E+00 
 146 +4.3800000000000000E+02 +0.0000000000000000E+00 
 147 +4.4100000000000000E+02 +0.0000000000000000E+00 
 148 +4.4400000000000000E+02 +0.0000000000000000E+00 
 149 +4.4700000000000000E+02 +0.0000000000000000E+00 
 150 +4.5000000000000000E+02 +0.0000000000000000E+00 
 151 +4.5300000000000000E+02 +0.0000000000000000E+00 
 152 +4.5600000000000000E+02 +0.0000000000000000E+00 
 153 +4.5900000000000000E+02 +0.0000000000000000E+00 
 154 +4.6200000000000000E+02 +0.0000000000000000E+00 
 155 +4.6500000000000000E+02 +0.0000000000000000E+00 
 156 +4.6800000000000000E+02 +0.0000000000000000E+00 
 157 +4.7100000000000000E+02 +0.0000000000000000E+00 
 158 +4.7400000000000000E+02 +0.0000000000000000E+00 
 159 +4.7700000000000000E+02 +0.0000000000000000E+00 
 160 +4.8000000000000000E+02 +0.0000000000000000E+00 
 161 +4.8300000000000000E+02 +0.0000000000000000E+00 
 162 +4.8600000000000000E+02 +0.0000000000000000E+00 
 163 +4.8900000000000000E+02 +0.0000000000000000E+00 
 164 +4.9200000000000000E+02 +0.0000000000000000E+00 
 165 +4.9500000000000000E+02 +0.0000000000000000E+00 
 166 +4.9800000000000000E+02 +0.0000000000000000E+00 
 167 +5.0100000000000000E+02 +0.0000000000000000E+00 
 168 +5.0400000000000000E+02 +0.0000000000000000E+00 
 169 +5.0700000000000000E+02 +0.0000000000000000E+00 
 170 +5.1000000000000000E+02 +0.0000000000000000E+00 
 171 +5.1300000000000000E+02 +0.0000000000000000E+00 
 172 +5.1600000000000000E+02 +0.0000000000000000E+00 
 173 +5.1900000000000000E+02 +0.0000000000000000E+00 
 174 +5.2200000000000000E+02 +0.0000000000000000E+00 
 175 +5.2500000000000000E+02 +0.0000000000000000E+00 
 176 +5.2800000000000000E+02 +0.0000000000000000E+00 
 177 +5.3100000000000000E+02 +0.0000000000000000E+00 
 178 +5.3400000000000000E+02 +0.0000000000000000E+00 
 179 +5.3700000000000000E+02 +0.0000000000000000E+00 
 180 +5.4000000000000000E+02 +0.0000000000000000E+00 
 181 +5.4300000000000000E+02 +0.0000000000000000E+00 
 182 +5.4600000000000000E+02 +0.0000000000000000E+00 
 183 +5.4900000000000000E+02 +0.0000000000000000E+00 
 184 +5.5200000000000000E+02 +0.0000000000000000E+00 
 185 +5.5500000000000000E+02 +0.0000000000000000E+00 
 186 +5.5800000000000000E+02 +0.0000000000000000E+00 
 187 +5.6100000000000000E+02 +0.0000000000000000E+00 
 188 +5.6400000000000000E+02 +8.0000000000000000E+00 
 189 +5.6700000000000000E+02 +8.0000000000000000E+00 
 190 +5.7000000000000000E+02 +8.0000000000000000E+00 
 191 +5.7300000000000000E+02 +8.0000000000000000E+00 
 192 +5.7600000000000000E+02 +8.0000000000000000E+00 
 193 +5.7900000000000000E+02 +8.0000000000000000E+00 
 194 +5.8200000000000000E+02 +8.0000000000000000E+00 
 195 +5.8500000000000000E+02 +8.0000000000000000E+00 
 196 +5.8800000000000000E+02 +8.0000000000000000E+00 
 197 +5.9100000000000000E+02 +8.0000000000000000E+00 
 198 +5.9400000000000000E+02 +8.0000000000000000E+00 
 199 +5.9700000000000000E+02 +8.0000000000000000E+00 
 200 +6.0000000000000000E+02 +8.0000000000000000E+00 
 201 +6.0300000000000000E+02 +8.0000000000000000E+00 
 202 +6.0600000000000000E+02 +8.0000000000000000E+00 
 203 +6.0900000000000000E+02 +8.0000000000000000E+00 
 204 +6.1200000000000000E+02 +8.0000000000000000E+00 
 205 +6.1500000000000000E+02 +8.0000000000000000E+00 
 206 +6.1800000000000000E+02 +8.0000000000000000E+00 
 207 +6.2100000000000000E+02 +8.0000000000000000E+00 
 208 +6.2400000000000000E+02 +8.0000000000000000E+00 
 209 +6.2700000000000000E+02 +8.0000000000000000E+00 
 210 +6.3000000000000000E+02 +8.0000000000000000E+00 
 211 +6.3300000000000000E+02 +8.0000000000000000E+00 
 212 +6.3600000000000000E+02 +8.0000000000000000E+00 
 213 +6.3900000000000000E+02 +8.0000000000000000E+00 
 214 +6.4200000000000000E+02 +8.0000000000000000E+00 
 215 +6.4500000000000000E+02 +8.0000000000000000E+00 
 216 +6.4800000000000000E+02 +8.0000000000000000E+00 
 217 +6.5100000000000000E+02 +8.0000000000000000E+00 
 218 +6.5400000000000000E+02 +8.0000000000000000E+00 
 219 +6.5700000000000000E+02 +8.0000000000000000E+00 
 220 +6.6000000000000000E+02 +8.0000000000000000E+00 
 221 +6.6300000000000000E+02 +8.0000000000000000E+00 
 222 +6.6600000000000000E+02 +8.0000000000000000E+00 
 223 +6.6900000000000000E+02 +8.0000000000000000E+00 
 224 +6.7200000000000000E+02 +8.0000000000000000E+00 
 225 +6.7500000000000000E+02 +8.0000000000000000E+00 
 226 +6.7800000000000000E+02 +8.0000000000000000E+00 
 227 +6.8100000000000000E+02 +8.0000000000000000E+00 
 228 +6.8400000000000000E+02 +8.0000000000000000E+00 
 229 +6.8700000000000000E+02 +8.0000000000000000E+00 
 230 +6.9000000000000000E+02 +8.0000000000000000E+00 
 231 +6.9300000000000000E+02 +8.0000000000000000E+00 
 232 +6.9600000000000000E+02 +8.0000000000000000E+00 
 233 +6.9900000000000000E+02 +8.0000000000000000E+00 
 234 +7.0200000000000000E+02 +8.0000000000000000E+00 
 235 +7.0500000000000000E+02 +8.0000000000000000E+00 
 236 +7.0800000000000000E+02 +8.0000000000000000E+00 
 237 +7.1100000000000000E+02 +8.0000000000000000E+00 
 238 +7.1400000000000000E+02 +8.0000000000000000E+00 
 239 +7.1700000000000000E+02 +8.0000000000000000E+00 
 240 +7.2000000000000000E+02 +8.0000000000000000E+00 
 241 +7.2300000000000000E+02 +8.0000000000000000E+00 
 242 +7.2600000000000000E+02 +8.0000000000000000E+00 
 243 +7.2900000000000000E+02 +8.0000000000000000E+00 
 244 +7.3200000000000000E+02 +8.0000000000000000E+00 
 245 +7.3500000000000000E+02 +8.0000000000000000E+00 
 246 +7.3800000000000000E+02 +8.0000000000000000E+00 
 247 +7.4100000000000000E+02 +8.0000000000000000E+00 
 248 +7.4400000000000000E+02 +8.0000000000000000E+00 
 249 +7.4700000000000000E+02 +8.0000000000000000E+00 
 250 +7.5000000000000000E+02 +8.0000000000000000E+00 
 251 +7.5300000000000000E+02 +8.0000000000000000E+00 
 252 +7.5600000000000000E+02 +8.0000000000000000E+00 
 253 +7.5900000000000000E+02 +8.0000000000000000E+00 
 254 +7.6200000000000000E+02 +8.0000000000000000E+00 
 255 +7.6500000000000000E+02 +8.0000000000000000E+00 
 256 +7.6800000000000000E+02 +8.0000000000000000E+00 
 257 +7.7100000000000000E+02 +8.0000000000000000E+00 
 258 +7.7400000000000000E+02 +8.0000000000000000E+00 
 259 +7.7700000000000000E+02 +8.0000000000000000E+00 
 260 +7.8000000000000000E+02 +8.0000000000000000E+00 
 261 +7.8300000000000000E+02 +8.0000000000000000E+00 
 262 +7.8600000000000000E+02 +8.0000000000000000E+00 
 263 +7.8900000000000000E+02 +8.0000000000000000E+00 
 264 +7.9200000000000000E+02 +8.0000000000000000E+00 
 265 +7.9500000000000000E+02 +8.0000000000000000E+00 
 266 +7.9800000000000000E+02 +8.0000000000000000E+00 
 267 +8.0100000000000000E+02 +8.0000000000000000E+00 
 268 +8.0400000000000000E+02 +8.0000000000000000E+00 
 269 +8.0700000000000000E+02 +8.0000000000000000E+00 
 270 +8.1000000000000000E+02 +8.0000000000000000E+00 
 271 +8.1300000000000000E+02 +8.0000000000000000E+00 
 272 +8.1600000000000000E+02 +8.0000000000000000E+00 
 273 +8.1900000000000000E+02 +8.0000000000000000E+00 
 274 +8.2200000000000000E+02 +8.0000000000000000E+00 
 275 +8.2500000000000000E+02 +8.0000000000000000E+00 
 276 +8.2800000000000000E+02 +8.0000000000000000E+00 
 277 +8.3100000000000000E+02 +8.0000000000000000E+00 
 278 +8.3400000000000000E+02 +8.0000000000000000E+00 
 279 +8.3700000000000000E+02 +8.0000000000000000E+00 
 280 +8.4000000000000000E+02 +8.0000000000000000E+00 
 281 +8.4300000000000000E+02 +8.0000000000000000E+00 
 282 +8.4600000000000000E+02 +8.0000000000000000E+00 
 283 +8.4900000000000000E+02 +8.0000000000000000E+00 
 284 +8.5200000000000000E+02 +8.0000000000000000E+00 
 285 +8.5500000000000000E+02 +8.0000000000000000E+00 
 286 +8.5800000000000000E+02 +8.0000000000000000E+00 
 287 +8.6100000000000000E+02 +8.0000000000000000E+00 
 288 +8.6400000000000000E+02 +8.0000000000000000E+00 
 289 +8.6700000000000000E+02 +8.0000000000000000E+00 
 290 +8.7000000000000000E+02 +8.0000000000000000E+00 
 291 +8.7300000000000000E+02 +8.0000000000000000E+00 
 292 +8.7600000000000000E+02 +8.0000000000000000E+00 
 293 +8.7900000000000000E+02 +8.0000000000000000E+00 
 294 +8.8200000000000000E+02 +8.0000000000000000E+00 
 295 +8.8500000000000000E+02 +8.0000000000000000E+00 
 296 +8.8800000000000000E+02 +8.0000000000000000E+00 
 297 +8.9100000000000000E+02 +8.0000000000000000E+00 
 298 +8.9400000000000000E+02 +8.0000000000000000E+00 
 299 +8.9700000000000000E+02 +8.0000000000000000E+00 
 300 +9.0000000000000000E+02 +8.0000000000000000E+00 
 301 +9.0300000000000000E+02 +8.0000000000000000E+00 
 302 +9.0600000000000000E+02 +8.0000000000000000E+00 
 303 +9.0900000000000000E+02 +8.0000000000000000E+00 
 304 +9.1200000000000000E+02 +8.0000000000000000E+00 
 305 +9.1500000000000000E+02 +8.0000000000000000E+00 
 306 +9.1800000000000000E+02 +8.0000000000000000E+00 
 307 +9.2100000000000000E+02 +8.0000000000000000E+00 
 308 +9.2400000000000000E+02 +8.0000000000000000E+00 
 309 +9.2700000000000000E+02 +8.0000000000000000E+00 
 310 +9.3000000000000000E+02 +8.0000000000000000E+00 
 311 +9.3300000000000000E+02 +8.0000000000000000E+00 
 312 +9.3600000000000000E+02 +8.0000000000000000E+00 
 313 +9.3900000000000000E+02 +0.0000000000000000E+00 
 314 +9.4200000000000000E+02 +0.0000000000000000E+00 
 315 +9.4500000000000000E+02 +0.0000000000000000E+00 
 316 +9.4800000000000000E+02 +0.0000000000000000E+00 
 317 +9.5100000000000000E+02 +0.0000000000000000E+00 
 318 +9.5400000000000000E+02 +0.0000000000000000E+00 
 319 +9.5700000000000000E+02 +0.0000000000000000E+00 
 320 +9.6000000000000000E+02 +0.0000000000000000E+00 
 321 +9.6300000000000000E+02 +0.0000000000000000E+00 
 322 +9.6600000000000000E+02 +0.0000000000000000E+00 
 323 +9.6900000000000000E+02 +0.0000000000000000E+00 
 324 +9.7200000000000000E+02 +0.0000000000000000E+00 
 325 +9.7500000000000000E+02 +0.0000000000000000E+00 
 326 +9.7800000000000000E+02 +0.0000000000000000E+00 
 327 +9.8100000000000000E+02 +0.0000000000000000E+00 
 328 +9.8400000000000000E+02 +0.0000000000000000E+00 
 329 +9.8700000000000000E+02 +0.0000000000000000E+00 
 330 +9.9000000000000000E+02 +0.0000000000000000E+00 
 331 +9.9300000000000000E+02 +0.0000000000000000E+00 
 332 +9.9600000000000000E+02 +0.0000000000000000E+00 
 333 +9.9900000000000000E+02 +0.0000000000000000E+00 
 334 +1.0020000000000000E+03 +0.0000000000000000E+00 
 335 +1.0050000000000000E+03 +0.0000000000000000E+00 
 336 +1.0080000000000000E+03 +0.0000000000000000E+00 
 337 +1.0110000000000000E+03 +0.0000000000000000E+00 
 338 +1.0140000000000000E+03 +0.0000000000000000E+00 
 339 +1.0170000000000000E+03 +0.0000000000000000E+00 
 340 +1.0200000000000000E+03 +0.0000000000000000E+00 
 341 +1.0230000000000000E+03 +0.0000000000000000E+00 
 342 +1.0260000000000000E+03 +0.0000000000000000E+00 
 343 +1.0290000000000000E+03 +0.0000000000000000E+00 
 344 +1.0320000000000000E+03 +0.0000000000000000E+00 
 345 +1.0350000000000000E+03 +0.0000000000000000E+00 
 346 +1.0380000000000000E+03 +0.0000000000000000E+00 
 347 +1.0410000000000000E+03 +0.0000000000000000E+00 
 348 +1.0440000000000000E+03 +0.0000000000000000E+00 
 349 +1.0470000000000000E+03 +0.0000000000000000E+00 
 350 +1.0500000000000000E+03 +0.0000000000000000E+00 
 351 +1.0530000000000000E+03 +0.0000000000000000E+00 
 352 +1.0560000000000000E+03 +0.0000000000000000E+00 
 353 +1.0590000000000000E+03 +0.0000000000000000E+00 
 354 +1.0620000000000000E+03 +0.0000000000000000E+00 
 355 +1.0650000000000000E+03 +0.0000000000000000E+00 
 356 +1.0680000000000000E+03 +0.0000000000000000E+00 
 357 +1.0710000000000000E+03 +0.0000000000000000E+00 
 358 +1.0740000000000000E+03 +0.0000000000000000E+00 
 359 +1.0770000000000000E+03 +0.0000000000000000E+00 
 360 +1.0800000000000000E+03 +0.0000000000000000E+00 
 361 +1.0830000000000000E+03 +0.0000000000000000E+00 
 362 +1.0860000000000000E+03 +0.0000000000000000E+00 
 363 +1.0890000000000000E+03 +0.0000000000000000E+00 
 364 +1.0920000000000000E+03 +0.0000000000000000E+00 
 365 +1.0950000000000000E+03 +0.0000000000000000E+00 
 366 +1.0980000000000000E+03 +0.0000000000000000E+00 
 367 +1.1010000000000000E+03 +0.0000000000000000E+00 
 368 +1.1040000000000000E+03 +0.0000000000000000E+00 
 369 +1.1070000000000000E+03 +0.0000000000000000E+00 
 370 +1.1100000000000000E+03 +0.0000000000000000E+00 
 371 +1.1130000000000000E+03 +0.0000000000000000E+00 
 372 +1.1160000000000000E+03 +0.0000000000000000E+00 
 373 +1.1190000000000000E+03 +0.0000000000000000E+00 
 374 +1.1220000000000000E+03 +0.0000000000000000E+00 
 375 +1.1250000000000000E+03 +0.0000000000000000E+00 
 376 +1.1280000000000000E+03 +0.0000000000000000E+00 
 377 +1.1310000000000000E+03 +0.0000000000000000E+00 
 378 +1.1340000000000000E+03 +0.0000000000000000E+00 
 379 +1.1370000000000000E+03 +0.0000000000000000E+00 
 380 +1.1400000000000000E+03 +0.0000000000000000E+00 
 381 +1.1430000000000000E+03 +0.0000000000000000E+00 
 382 +1.1460000000000000E+03 +0.0000000000000000E+00 
 383 +1.1490000000000000E+03 +0.0000000000000000E+00 
 384 +1.1520000000000000E+03 +0.0000000000000000E+00 
 385 +1.1550000000000000E+03 +0.0000000000000000E+00 
 386 +1.1580000000000000E+03 +0.0000000000000000E+00 
 387 +1.1610000000000000E+03 +0.0000000000000000E+00 
 388 +1.1640000000000000E+03 +0.0000000000000000E+00 
 389 +1.1670000000000000E+03 +0.0000000000000000E+00 
 390 +1.1700000000000000E+03 +0.0000000000000000E+00 
 391 +1.1730000000000000E+03 +0.0000000000000000E+00 
 392 +1.1760000000000000E+03 +0.0000000000000000E+00 
 393 +1.1790000000000000E+03 +0.0000000000000000E+00 
 394 +1.1820000000000000E+03 +0.0000000000000000E+00 
 395 +1.1850000000000000E+03 +0.0000000000000000E+00 
 396 +1.1880000000000000E+03 +0.0000000000000000E+00 
 397 +1.1910000000000000E+03 +0.0000000000000000E+00 
 398 +1.1940000000000000E+03 +0.0000000000000000E+00 
 399 +1.1970000000000000E+03 +0.0000000000000000E+00 
 400 +1.2000000000000000E+03 +0.0000000000000000E+00 
 401 +1.2030000000000000E+03 +0.0000000000000000E+00 
 402 +1.2060000000000000E+03 +0.0000000000000000E+00 
 403 +1.2090000000000000E+03 +0.0000000000000000E+00 
 404 +1.2120000000000000E+03 +0.0000000000000000E+00 
 405 +1.2150000000000000E+03 +0.0000000000000000E+00 
 406 +1.2180000000000000E+03 +0.0000000000000000E+00 
 407 +1.2210000000000000E+03 +0.0000000000000000E+00 
 408 +1.2240000000000000E+03 +0.0000000000000000E+00 
 409 +1.2270000000000000E+03 +0.0000000000000000E+00 
 410 +1.2300000000000000E+03 +0.0000000000000000E+00 
 411 +1.2330000000000000E+03 +0.0000000000000000E+00 
 412 +1.2360000000000000E+03 +0.0000000000000000E+00 
 413 +1.2390000000000000E+03 +0.0000000000000000E+00 
 414 +1.2420000000000000E+03 +0.0000000000000000E+00 
 415 +1.2450000000000000E+03 +0.0000000000000000E+00 
 416 +1.2480000000000000E+03 +0.0000000000000000E+00 
 417 +1.2510000000000000E+03 +0.0000000000000000E+00 
 418 +1.2540000000000000E+03 +0.0000000000000000E+00 
 419 +1.2570000000000000E+03 +0.0000000000000000E+00 
 420 +1.2600000000000000E+03 +0.0000000000000000E+00 
 421 +1.2630000000000000E+03 +0.0000000000000000E+00 
 422 +1.2660000000000000E+03 +0.0000000000000000E+00 
 423 +1.2690000000000000E+03 +0.0000000000000000E+00 
 424 +1.2720000000000000E+03 +0.0000000000000000E+00 
 425 +1.2750000000000000E+03 +0.0000000000000000E+00 
 426 +1.2780000000000000E+03 +0.0000000000000000E+00 
 427 +1.2810000000000000E+03 +0.0000000000000000E+00 
 428 +1.2840000000000000E+03 +0.0000000000000000E+00 
 429 +1.2870000000000000E+03 +0.0000000000000000E+00 
 430 +1.2900000000000000E+03 +0.0000000000000000E+00 
 431 +1.2930000000000000E+03 +0.0000000000000000E+00 
 432 +1.2960000000000000E+03 +0.0000000000000000E+00 
 433 +1.2990000000000000E+03 +0.0000000000000000E+00 
 434 +1.3020000000000000E+03 +0.0000000000000000E+00 
 435 +1.3050000000000000E+03 +0.0000000000000000E+00 
 436 +1.3080000000000000E+03 +0.0000000000000000E+00 
 437 +1.3110000000000000E+03 +0.0000000000000000E+00 
 438 +1.3140000000000000E+03 +0.0000000000000000E+00 
 439 +1.3170000000000000E+03 +0.0000000000000000E+00 
 440 +1.3200000000000000E+03 +0.0000000000000000E+00 
 441 +1.3230000000000000E+03 +0.0000000000000000E+00 
 442 +1.3260000000000000E+03 +0.0000000000000000E+00 
 443 +1.3290000000000000E+03 +0.0000000000000000E+00 
 444 +1.3320000000000000E+03 +0.0000000000000000E+00 
 445 +1.3350000000000000E+03 +0.0000000000000000E+00 
 446 +1.3380000000000000E+03 +0.0000000000000000E+00 
 447 +1.3410000000000000E+03 +0.0000000000000000E+00 
 448 +1.3440000000000000E+03 +0.0000000000000000E+00 
 449 +1.3470000000000000E+03 +0.0000000000000000E+00 
 450 +1.3500000000000000E+03 +0.0000000000000000E+00 
 451 +1.3530000000000000E+03 +0.0000000000000000E+00 
 452 +1.3560000000000000E+03 +0.0000000000000000E+00 
 453 +1.3590000000000000E+03 +0.0000000000000000E+00 
 454 +1.3620000000000000E+03 +0.0000000000000000E+00 
 455 +1.3650000000000000E+03 +0.0000000000000000E+00 
 456 +1.3680000000000000E+03 +0.0000000000000000E+00 
 457 +1.3710000000000000E+03 +0.0000000000000000E+00 
 458 +1.3740000000000000E+03 +0.0000000000000000E+00 
 459 +1.3770000000000000E+03 +0.0000000000000000E+00 
 460 +1.3800000000000000E+03 +0.0000000000000000E+00 
 461 +1.3830000000000000E+03 +0.0000000000000000E+00 
 462 +1.3860000000000000E+03 +0.0000000000000000E+00 
 463 +1.3890000000000000E+03 +0.0000000000000000E+00 
 464 +1.3920000000000000E+03 +0.0000000000000000E+00 
 465 +1.3950000000000000E+03 +0.0000000000000000E+00 
